Fecha,toneladas,dia_semana,dias_desde_festivo,dias_hasta_festivo,mes,trimestre,isla,toneladas_lag_1,toneladas_lag_2,toneladas_lag_3,toneladas_lag_7,toneladas_media_7d,toneladas_media_14d,toneladas_media_30d,toneladas_max_7d,toneladas_min_7d
2024-09-14,46.975896,5,30,28,9,3,TF,0.0,47.2464,47.248848,47.13012,33.73186628571428,33.737636571428574,36.1953687,70.873272,0.0
2024-09-15,23.09713,6,31,27,9,3,GC,46.081252,23.158516,23.139521,24.0513,26.261367714285715,26.369297857142858,31.60746732333333,46.262641,0.0
2024-09-15,0.0,6,31,27,9,3,TF,46.975896,0.0,47.2464,0.0,33.70983428571429,33.71805257142857,36.18494273333333,70.873272,0.0
2024-09-16,23.344107,0,32,26,9,3,GC,23.09713,46.081252,23.158516,21.136344,26.125057714285717,26.38038692857143,31.609589956666664,46.262641,0.0
2024-09-16,48.2868,0,32,26,9,3,TF,0.0,46.975896,0.0,70.873272,33.70983428571429,33.71805257142857,35.39746193333333,70.873272,0.0
2024-09-17,68.298347,1,33,25,9,3,GC,23.344107,23.09713,46.081252,46.262641,26.44045242857143,28.047823142857144,31.586723356666663,46.262641,0.0
2024-09-17,24.114024,1,33,25,9,3,TF,48.2868,0.0,46.975896,23.624424,30.483195428571427,35.47965085714286,36.21958193333333,48.2868,0.0
2024-09-18,0.0,2,34,24,9,3,GC,68.298347,23.344107,23.09713,0.0,29.58841042857143,31.273337357142857,32.41505919,68.298347,0.0
2024-09-18,48.228048,2,34,24,9,3,TF,24.114024,48.2868,0.0,47.248848,30.553138285714283,33.827076,36.23594273333333,48.2868,0.0
2024-09-19,46.03353,3,35,23,9,3,GC,0.0,68.298347,23.344107,23.139521,29.58841042857143,27.988175785714287,31.570456166666663,68.298347,0.0
2024-09-19,24.133725,3,35,23,9,3,TF,48.228048,24.114024,48.2868,47.2464,30.693024,33.89693142857143,36.26850113333333,48.2868,0.0
2024-09-20,46.127041000000006,4,36,22,9,3,GC,46.03353,0.0,68.298347,23.158516,32.85898314285714,29.624372,30.729400766666668,68.298347,0.0
2024-09-20,0.0,4,36,22,9,3,TF,24.133725,48.228048,24.114024,0.0,27.391213285714286,33.93322264285714,35.49787463333334,48.2868,0.0
2024-09-21,23.097826,5,37,21,9,3,GC,46.127041000000006,46.03353,0.0,46.081252,36.140201000000005,29.62681671428572,30.7332515,68.298347,0.0
2024-09-21,48.26745,5,37,21,9,3,TF,0.0,24.133725,48.228048,46.975896,27.391213285714286,30.56153978571428,33.92291303333333,48.2868,0.0
2024-09-22,47.121893,6,38,20,9,3,GC,23.097826,46.127041000000006,46.03353,23.09713,32.85685442857143,29.55911107142857,29.969530466666672,68.298347,0.0
2024-09-22,0.0,6,38,20,9,3,TF,48.26745,0.0,24.133725,0.0,27.575721000000005,30.64277764285714,33.95682563333334,48.2868,0.0
2024-09-23,46.202452,0,39,19,9,3,GC,47.121893,23.097826,46.127041000000006,23.344107,36.28896342857143,31.20701057142857,30.77661283333333,68.298347,0.0
2024-09-23,23.2848,0,39,19,9,3,TF,0.0,48.26745,0.0,48.2868,27.575721000000005,30.64277764285714,33.16930403333333,48.2868,0.0
2024-09-24,21.87454,1,40,18,9,3,GC,46.202452,47.121893,23.097826,68.298347,39.55444128571428,32.997446857142855,30.784811666666663,68.298347,0.0
2024-09-24,48.229272,1,40,18,9,3,TF,23.2848,0.0,48.26745,24.114024,24.004006714285712,27.24360107142857,33.17773043333334,48.26745,0.0
2024-09-25,22.966125,2,41,17,9,3,GC,21.87454,46.202452,47.121893,0.0,32.92246885714285,31.255439642857144,31.513963,47.121893,0.0
2024-09-25,24.1128,2,41,17,9,3,TF,48.229272,23.2848,0.0,48.228048,27.449042142857135,29.001090214285718,33.21032963333333,48.26745,0.0
2024-09-26,22.994854,3,42,16,9,3,GC,22.966125,21.87454,46.202452,46.03353,36.203343857142855,32.895877142857145,30.7648391,47.121893,21.87454
2024-09-26,24.114024,3,42,16,9,3,TF,24.1128,48.229272,23.2848,24.133725,24.004006714285712,27.34851535714285,32.44041476666667,48.26745,0.0
2024-09-27,22.993473,4,43,15,9,3,GC,22.994854,22.966125,21.87454,46.127041000000006,32.91210442857143,32.88554378571428,29.18810013333333,47.121893,21.87454
2024-09-27,24.114024,4,43,15,9,3,TF,24.114024,24.1128,48.229272,0.0,24.00119228571429,25.696202785714288,31.6705407,48.26745,0.0
2024-09-28,46.077353,5,44,14,9,3,GC,22.993473,22.994854,22.966125,23.097826,29.607309,32.873755,29.1859704,47.121893,21.87454
2024-09-28,48.26745,5,44,14,9,3,TF,24.114024,24.114024,24.1128,48.26745,27.44605285714286,27.41863307142857,30.900666633333334,48.26745,0.0
2024-09-29,22.979281,6,45,13,9,3,GC,46.077353,22.993473,22.994854,47.121893,32.89009857142857,32.8734765,29.95147116666667,47.121893,21.87454
2024-09-29,24.01,6,45,13,9,3,TF,48.26745,24.114024,24.114024,0.0,27.446052857142856,27.510886928571427,30.9359883,48.26745,0.0
2024-09-30,46.45352,0,46,12,9,3,GC,22.979281,46.077353,22.993473,46.202452,29.441154,32.86505871428572,29.1818331,46.202452,21.87454
2024-09-30,0.0,0,46,12,9,3,TF,24.01,48.26745,24.114024,23.2848,30.876052857142856,29.22588692857143,30.948840833333332,48.26745,23.2848
2024-10-01,0.0,1,47,11,10,4,GC,46.45352,22.979281,46.077353,21.87454,29.477020857142858,34.51573107142857,29.96105473333333,46.45352,21.87454
2024-10-01,48.14495,1,47,11,10,4,TF,0.0,24.01,48.26745,48.229272,27.549652857142856,25.776829785714288,29.373838433333336,48.26745,0.0
2024-10-02,23.012133,2,48,10,10,4,GC,0.0,46.45352,22.979281,22.966125,26.35208657142857,29.637277714285712,29.1963253,46.45352,0.0
2024-10-02,24.1128,2,48,10,10,4,TF,48.14495,0.0,24.01,24.1128,27.53760685714285,27.4933245,30.9786701,48.26745,0.0
2024-10-03,22.917953,3,49,9,10,4,GC,23.012133,0.0,46.45352,22.994854,26.358659142857142,31.2810015,29.963396400000004,46.45352,0.0
2024-10-03,23.882688,3,49,9,10,4,TF,24.1128,48.14495,0.0,24.114024,27.53760685714286,25.770806785714285,30.9949493,48.26745,0.0
2024-10-04,23.154152,4,50,8,10,4,GC,22.917953,23.012133,0.0,22.993473,26.347673285714283,29.629888857142856,29.955956566666668,46.45352,0.0
2024-10-04,24.114024,4,50,8,10,4,TF,23.882688,24.1128,48.14495,24.114024,27.504558857142857,25.75287557142857,30.2160365,48.26745,0.0
2024-10-05,46.201553,5,51,7,10,4,GC,23.154152,22.917953,23.012133,46.077353,26.370627428571428,27.988968214285716,29.194686233333336,46.45352,0.0
2024-10-05,23.991624,5,51,7,10,4,TF,24.114024,23.882688,24.1128,48.26745,27.504558857142857,27.47530585714286,29.4448349,48.26745,0.0
2024-10-06,23.01695,6,52,6,10,4,GC,46.201553,23.154152,22.917953,22.979281,26.388370285714284,29.639234428571427,29.96384523333333,46.45352,0.0
2024-10-06,23.9904,6,52,6,10,4,TF,23.991624,24.114024,23.882688,24.01,24.036583714285715,25.74131828571429,29.4570341,48.14495,0.0
2024-10-07,23.121844,0,53,5,10,4,GC,23.01695,46.201553,23.154152,46.45352,26.39375157142857,27.91745278571429,29.194649733333332,46.45352,0.0
2024-10-07,48.2256,0,53,5,10,4,TF,23.9904,23.991624,24.114024,0.0,24.033783714285715,27.45491828571429,28.6832621,48.14495,0.0
2024-10-08,41.634174,1,54,4,10,4,GC,23.121844,23.01695,46.201553,0.0,23.060655,26.26883792857143,29.163854366666666,46.201553,0.0
2024-10-08,24.133725,1,54,4,10,4,TF,48.2256,23.9904,23.991624,48.14495,30.923155142857144,29.236404,28.7197781,48.2256,23.882688
2024-10-09,42.929557,2,55,3,10,4,GC,41.634174,23.121844,23.01695,23.012133,29.008394142857146,27.680240357142857,29.749950166666668,46.201553,22.917953
2024-10-09,24.153426,2,55,3,10,4,TF,24.133725,48.2256,23.9904,24.1128,27.492980142857142,27.5152935,29.5242356,48.2256,23.882688
2024-10-10,0.0,3,56,2,10,4,GC,42.929557,41.634174,23.121844,22.917953,31.853740428571427,29.10619978571429,30.4763906,46.201553,22.917953
2024-10-10,48.306852,3,56,2,10,4,TF,24.153426,24.133725,48.2256,23.882688,27.498783857142858,27.51819535714286,27.966907400000004,48.2256,23.882688
2024-10-11,23.082332,4,57,1,10,4,GC,0.0,42.929557,41.634174,23.154152,28.579747142857148,27.46371021428572,28.934302566666663,46.201553,0.0
2024-10-11,0.0,4,57,1,10,4,TF,48.306852,24.153426,24.133725,24.114024,30.98795014285714,29.2462545,28.789655,48.306852,23.9904
2024-10-12,23.022129,5,0,0,10,4,GC,23.082332,0.0,42.929557,46.201553,28.569487142857145,27.470057285714287,29.703713633333333,46.201553,0.0
2024-10-12,24.114024,5,0,0,10,4,TF,0.0,48.306852,24.153426,23.991624,27.54308957142857,27.52382421428572,27.2146934,48.306852,0.0
2024-10-13,23.073023,6,1,19,10,4,GC,23.022129,23.082332,0.0,23.01695,25.258140857142852,25.82325557142857,29.69980056666667,42.929557,0.0
2024-10-13,24.115248,6,1,19,10,4,TF,24.114024,0.0,48.306852,23.9904,27.56057528571429,25.7985795,26.443614200000003,48.306852,0.0
2024-10-14,46.427135,0,2,18,10,4,GC,23.073023,23.022129,23.082332,23.121844,25.26615128571429,25.82995142857143,29.6969508,42.929557,0.0
2024-10-14,47.983248,0,2,18,10,4,TF,24.115248,24.114024,0.0,48.2256,27.57841071428572,25.80609721428571,27.2474558,48.306852,0.0
2024-10-15,45.977043,1,3,17,10,4,GC,46.427135,23.073023,23.022129,41.634174,28.59547857142857,25.828066785714288,29.708480233333333,46.427135,0.0
2024-10-15,24.1128,1,3,17,10,4,TF,47.983248,24.115248,24.114024,24.133725,27.543789000000004,29.23347207142857,27.2810342,48.306852,0.0
2024-10-16,45.946332,2,4,16,10,4,GC,45.977043,46.427135,23.073023,42.929557,29.215888428571425,29.112141285714284,30.471144,46.427135,0.0
2024-10-16,0.0,2,4,16,10,4,TF,24.1128,47.983248,24.115248,24.153426,27.540799714285715,27.516889928571427,28.0847942,48.306852,0.0
2024-10-17,22.970285,3,5,15,10,4,GC,45.946332,45.977043,46.427135,0.0,29.64685628571429,30.75029835714286,31.2245515,46.427135,0.0
2024-10-17,24.133725,3,5,15,10,4,TF,0.0,24.1128,47.983248,48.306852,24.090310285714285,25.79454707142857,26.4752342,48.306852,0.0
2024-10-18,46.100326,4,6,14,10,4,GC,22.970285,45.946332,45.977043,23.082332,32.928325571428566,30.75403635714286,29.713616100000003,46.427135,22.970285
2024-10-18,24.133725,4,6,14,10,4,TF,24.133725,0.0,24.1128,0.0,20.63700642857143,25.81247828571429,26.475890900000003,47.983248,0.0
2024-10-19,0.0,5,7,13,10,4,GC,46.100326,22.970285,45.946332,23.022129,36.21661042857143,32.393048785714285,31.25029363333333,46.427135,22.970285
2024-10-19,24.133725,5,7,13,10,4,TF,24.133725,24.133725,0.0,24.114024,24.08468142857143,25.8138855,25.672746799999995,47.983248,0.0
2024-10-20,22.940924,6,8,12,10,4,GC,0.0,46.100326,22.970285,23.073023,32.92773485714286,29.092937857142857,29.71584263333333,46.427135,0.0
2024-10-20,23.433025,6,8,12,10,4,TF,24.133725,24.133725,24.133725,24.115248,24.08749585714286,25.82403557142857,25.6727468,47.983248,0.0
2024-10-21,67.648999,0,9,11,10,4,GC,22.940924,0.0,46.100326,46.427135,32.90886357142857,29.087507428571428,28.942972066666663,46.427135,0.0
2024-10-21,24.133725,0,9,11,10,4,TF,23.433025,24.133725,24.133725,47.983248,23.990035428571428,25.78422307142857,26.453847633333336,47.983248,0.0
2024-10-22,0.0,1,10,10,10,4,GC,67.648999,22.940924,0.0,45.977043,35.94055842857143,32.2680185,30.428011166666668,67.648999,0.0
2024-10-22,24.13495,1,10,10,10,4,TF,24.133725,23.433025,24.133725,24.1128,20.58296071428571,24.063374857142858,25.64939013333333,24.133725,0.0
2024-10-23,0.0,2,11,9,10,4,GC,0.0,67.648999,22.940924,45.946332,29.372409428571437,29.294148928571424,28.8572814,67.648999,0.0
2024-10-23,24.1325,2,11,9,10,4,TF,24.13495,24.133725,23.433025,0.0,20.586125,24.06346235714286,26.45388846666667,24.13495,0.0
2024-10-24,24.112123,3,12,8,10,4,GC,0.0,0.0,67.648999,22.970285,22.808647714285712,26.227752,27.31719966666667,67.648999,0.0
2024-10-24,48.268675,3,12,8,10,4,TF,24.1325,24.13495,24.133725,24.133725,24.033625,24.061967642857145,26.482145133333333,24.13495,23.433025
2024-10-25,22.928076,4,13,7,10,4,GC,24.112123,0.0,0.0,46.100326,22.971767428571432,27.9500465,27.39178576666667,67.648999,0.0
2024-10-25,0.0,4,13,7,10,4,TF,48.268675,24.1325,24.13495,24.133725,27.481475,24.059240714285718,26.48345856666667,48.268675,23.433025
2024-10-26,0.0,5,14,6,10,4,GC,22.928076,24.112123,0.0,0.0,19.661446,27.939028214285717,27.390517466666665,67.648999,0.0
2024-10-26,47.236,5,14,6,10,4,TF,0.0,48.268675,24.1325,24.133725,24.033800000000003,24.059240714285718,25.67969856666667,48.268675,0.0
2024-10-27,47.010049,6,15,5,10,4,GC,0.0,22.928076,24.112123,22.940924,19.661446,26.294590428571432,26.624022333333333,67.648999,0.0
2024-10-27,24.011225,6,15,5,10,4,TF,47.236,0.0,48.268675,23.433025,27.334125,25.710810428571424,26.4504311,48.268675,0.0
2024-10-28,46.971948,0,16,4,10,4,GC,47.010049,0.0,22.928076,67.648999,23.09989242857143,28.004378,27.424574866666667,67.648999,0.0
2024-10-28,48.305626,0,16,4,10,4,TF,24.011225,47.236,0.0,24.133725,27.416725,25.70338021428572,26.447004466666662,48.268675,0.0
2024-10-29,24.012428,1,17,3,10,4,GC,46.971948,47.010049,0.0,0.0,20.146028,28.04329321428571,27.4543947,47.010049,0.0
2024-10-29,0.0,1,17,3,10,4,TF,48.305626,24.011225,47.236,24.13495,30.86985371428571,25.72640721428572,26.448277,48.305626,0.0
2024-10-30,24.081389,2,18,2,10,4,GC,24.012428,46.971948,47.010049,0.0,23.57637485714286,26.47439214285714,27.48883293333333,47.010049,0.0
2024-10-30,24.154652,2,18,2,10,4,TF,0.0,48.305626,24.011225,24.1325,27.422003714285715,24.00406435714286,25.647943666666663,48.305626,0.0
2024-10-31,24.007541,3,19,1,10,4,GC,24.081389,24.012428,46.971948,24.112123,27.016573285714287,24.9126105,26.74309523333333,47.010049,0.0
2024-10-31,0.0,3,19,1,10,4,TF,24.154652,0.0,48.305626,48.268675,27.42516828571428,25.729396642857143,26.45309873333333,48.305626,0.0
2024-11-01,0.0,4,0,0,11,4,GC,24.007541,24.081389,24.012428,22.928076,27.001633,24.986700214285715,27.543346600000003,47.010049,0.0
2024-11-01,24.153426,4,0,0,11,4,TF,0.0,24.154652,0.0,0.0,20.529643285714283,24.00555914285714,24.848267066666665,48.305626,0.0
2024-11-02,22.948834,5,1,34,11,4,GC,0.0,24.007541,24.081389,0.0,23.72619357142857,21.69381978571429,26.7762755,47.010049,0.0
2024-11-02,24.153426,5,1,34,11,4,TF,24.153426,0.0,24.154652,47.236,23.98013271428571,24.00696635714285,24.849621266666663,48.305626,0.0
2024-11-03,23.064143,6,2,33,11,4,GC,22.948834,0.0,24.007541,47.010049,27.00459842857143,23.33302221428572,26.777304866666665,47.010049,0.0
2024-11-03,24.024696,6,2,33,11,4,TF,24.153426,24.153426,0.0,24.011225,20.682622142857134,24.00837357142857,24.85864586666667,48.305626,0.0
2024-11-04,21.1412079,0,3,32,11,4,GC,23.064143,22.948834,0.0,46.971948,23.58375471428571,23.34182357142857,26.774304566666668,46.971948,0.0
2024-11-04,24.153426,0,3,32,11,4,TF,24.024696,24.153426,24.153426,48.305626,20.68454657142857,24.050635785714285,24.855668266666665,48.305626,0.0
2024-11-05,22.326256,1,4,31,11,4,GC,21.1412079,23.064143,22.948834,24.012428,19.89364898571429,20.019838492857144,25.93895973,24.081389,0.0
2024-11-05,24.154652,1,4,31,11,4,TF,24.153426,24.024696,24.153426,0.0,17.234232285714285,24.052043,24.861061666666664,24.154652,0.0
2024-11-06,24.23506,2,5,30,11,4,GC,22.326256,21.1412079,23.064143,24.081389,19.65276727142857,21.61457106428572,25.915936596666665,24.081389,0.0
2024-11-06,24.133725,2,5,30,11,4,TF,24.154652,24.153426,24.024696,24.154652,20.684896857142856,24.053450285714284,24.86653673333333,24.154652,0.0
2024-11-07,23.427184,3,6,29,11,4,GC,24.23506,22.326256,21.1412079,24.007541,19.674720271428573,23.345646778571428,25.95304379666667,24.23506,0.0
2024-11-07,24.133725,3,6,29,11,4,TF,24.133725,24.154652,24.153426,0.0,20.681907285714285,24.053537785714287,24.06347423333333,24.154652,0.0
2024-11-08,21.270303,4,7,28,11,4,GC,23.427184,24.23506,22.326256,0.0,19.59181212857143,23.29672256428572,25.346144130000003,24.23506,0.0
2024-11-08,23.8875,4,7,28,11,4,TF,24.133725,24.133725,24.154652,24.153426,24.129582285714285,22.32961278571429,24.06347423333333,24.154652,24.024696
2024-11-09,0.0,5,8,27,11,4,GC,21.270303,23.427184,24.23506,22.948834,22.630426842857144,23.178310207142857,24.624168996666665,24.23506,21.1412079
2024-11-09,24.10923,5,8,27,11,4,TF,23.8875,24.133725,24.133725,24.153426,24.091592857142853,24.035862785714283,24.054610033333333,24.154652,23.8875
2024-11-10,24.13243,6,9,26,11,4,GC,0.0,21.270303,23.427184,23.064143,19.352021985714288,23.178310207142857,24.624168996666665,24.23506,0.0
2024-11-10,24.23223,6,9,26,11,4,TF,24.10923,23.8875,24.133725,24.024696,24.085279142857143,22.383950642857144,23.24802263333333,24.154652,23.8875
2024-11-11,23.153352,0,10,25,11,4,GC,24.13243,0.0,21.270303,21.1412079,19.504634414285714,21.544194564285718,24.659172263333332,24.23506,0.0
2024-11-11,23.720929,0,10,25,11,4,TF,24.23223,24.10923,23.8875,24.153426,24.11492685714285,22.39973671428572,24.05576363333333,24.23223,23.8875
2024-11-12,47.310848,1,11,24,11,4,GC,23.153352,24.13243,0.0,22.326256,19.792083571428574,19.842866278571428,24.66354636333333,24.23506,0.0
2024-11-12,0.0,1,11,24,11,4,TF,23.720929,24.23223,24.10923,24.154652,24.05314157142857,20.64368692857143,24.042660466666664,24.23223,23.720929
2024-11-13,47.31016,2,12,23,11,4,GC,47.310848,23.153352,24.13243,24.23506,23.361311,21.507039135714287,25.471473863333337,47.310848,0.0
2024-11-13,47.364654,2,12,23,11,4,TF,0.0,23.720929,24.23223,24.133725,20.602477,20.64368692857143,23.238818866666666,24.23223,0.0
2024-11-14,24.14541,3,13,22,11,4,GC,47.31016,47.310848,23.153352,23.427184,26.657753857142858,23.16623706428572,25.50090803,47.310848,0.0
2024-11-14,47.327278,3,13,22,11,4,TF,47.364654,0.0,23.720929,24.133725,23.921181142857144,22.301544214285716,23.218199066666667,47.364654,0.0
2024-11-15,23.095752,4,14,21,11,4,GC,24.14541,47.31016,47.310848,21.270303,26.760357571428568,23.17608485,24.77318693,47.310848,0.0
2024-11-15,47.3236,4,14,21,11,4,TF,47.327278,47.364654,0.0,23.8875,27.23454585714285,25.682064071428574,23.992015,47.364654,0.0
2024-11-16,47.263338000000005,5,15,20,11,4,GC,23.095752,24.14541,47.31016,0.0,27.021136,24.82578142142857,24.01150093,47.310848,0.0
2024-11-16,47.3236,5,15,20,11,4,TF,47.3236,47.327278,47.364654,24.10923,30.582560142857144,27.3370765,25.56946833333333,47.364654,0.0
2024-11-17,0.0,6,16,19,11,4,GC,47.263338000000005,23.095752,24.14541,24.13243,33.77304142857143,26.562531707142856,24.82126936333333,47.310848,23.095752
2024-11-17,0.0,6,16,19,11,4,TF,47.3236,47.3236,47.327278,24.23223,33.898898714285714,28.992088928571427,26.342464166666662,47.364654,0.0
2024-11-18,67.6430306,0,17,18,11,4,GC,0.0,47.263338000000005,23.095752,23.153352,30.32555142857143,24.91509292142857,23.28459183,47.310848,0.0
2024-11-18,0.0,0,17,18,11,4,TF,0.0,47.3236,47.3236,23.720929,30.437151571428576,27.276039214285717,25.538006666666668,47.364654,0.0
2024-11-19,48.156395,1,18,17,11,4,GC,67.6430306,0.0,47.263338000000005,47.310848,36.6812198,28.23665168571429,25.539359516666664,67.6430306,0.0
2024-11-19,0.0,1,18,17,11,4,TF,0.0,0.0,47.3236,0.0,27.04844742857143,25.5507945,24.733549166666663,47.364654,0.0
2024-11-20,0.0,2,19,16,11,4,GC,48.156395,67.6430306,0.0,47.31016,36.80201222857143,30.081661614285714,26.379875216666665,67.6430306,0.0
2024-11-20,0.0,2,19,16,11,4,TF,0.0,0.0,0.0,47.364654,27.04844742857143,23.825462214285714,23.952448333333333,47.364654,0.0
2024-11-21,0.0,3,20,15,11,4,GC,0.0,48.156395,67.6430306,24.14541,30.043417942857143,28.3505859,24.12490858333333,67.6430306,0.0
2024-11-21,23.673903,3,20,15,11,4,TF,0.0,0.0,0.0,47.327278,20.28206828571428,22.101624714285716,23.14799083333333,47.327278,0.0
2024-11-22,47.08318,4,21,14,11,4,GC,0.0,0.0,48.156395,23.095752,26.59407365714286,26.67721561428572,24.12490858333333,67.6430306,0.0
2024-11-22,23.664252,4,21,14,11,4,TF,23.673903,0.0,0.0,47.3236,16.903014714285714,22.068780285714286,23.1326226,47.3236,0.0
2024-11-23,24.075018,5,22,13,11,4,GC,47.08318,0.0,0.0,47.263338000000005,30.02084908571429,28.52099254285714,25.69434791666667,67.6430306,0.0
2024-11-23,0.0,5,22,13,11,4,TF,23.664252,23.673903,0.0,47.3236,13.523107857142858,22.052834,23.117014333333334,47.3236,0.0
2024-11-24,24.241986,6,23,12,11,4,GC,24.075018,47.08318,0.0,0.0,26.708231942857143,30.24063668571429,25.69311108333333,67.6430306,0.0
2024-11-24,23.587044,6,23,12,11,4,TF,0.0,23.664252,23.673903,0.0,6.762593571428572,20.330746142857144,21.5080585,23.673903,0.0
2024-11-25,24.084232,0,24,11,11,4,GC,24.241986,24.075018,47.08318,67.6430306,30.1713728,30.24846211428571,25.736908083333336,67.6430306,0.0
2024-11-25,23.643725,0,24,11,11,4,TF,23.587044,0.0,23.664252,0.0,10.132171285714284,20.28466142857143,22.2942933,23.673903,0.0
2024-11-26,45.209596,1,25,10,11,4,GC,24.084232,24.241986,24.075018,48.156395,23.94868728571429,30.314953542857147,26.539715816666668,48.156395,0.0
2024-11-26,23.643725,1,25,10,11,4,TF,23.643725,23.587044,0.0,0.0,13.509846285714286,20.27914685714286,21.50788413333333,23.673903,0.0
2024-11-27,47.392984,2,26,9,11,4,GC,45.209596,24.084232,24.241986,0.0,23.527716,30.164864114285717,26.479700716666667,47.08318,0.0
2024-11-27,23.643725,2,26,9,11,4,TF,23.643725,23.643725,23.587044,0.0,16.887521285714286,21.967984357142857,21.495634133333333,23.673903,0.0
2024-11-28,23.162607,3,27,8,11,4,GC,47.392984,45.209596,24.084232,0.0,30.298142285714285,30.17078011428572,26.49373525,47.392984,0.0
2024-11-28,23.643725,3,27,8,11,4,TF,23.643725,23.643725,23.643725,23.673903,20.26519628571429,20.273632285714285,20.673570766666668,23.673903,0.0
2024-11-29,23.19279,4,28,7,11,4,GC,23.162607,47.392984,45.209596,47.08318,33.60708614285714,30.100579900000003,26.46540788333333,47.392984,23.162607
2024-11-29,23.643725,4,28,7,11,4,TF,23.643725,23.643725,23.643725,23.664252,20.260885142857145,18.58194992857143,21.46169493333333,23.664252,0.0
2024-11-30,23.9985,5,29,6,11,4,GC,23.19279,23.162607,47.392984,24.075018,30.19417328571429,30.107511185714287,26.435787916666666,47.392984,23.162607
2024-11-30,23.605123,5,29,6,11,4,TF,23.643725,23.643725,23.643725,0.0,20.257952714285715,16.890530285714288,21.44466403333333,23.643725,0.0
2024-12-01,22.869793,6,30,5,12,4,GC,23.9985,23.19279,23.162607,24.241986,30.183242142857143,28.44573704285714,26.43548655,47.392984,23.162607
2024-12-01,23.643725,6,30,5,12,4,TF,23.605123,23.643725,23.643725,23.587044,23.63011314285714,15.196353357142856,22.231501466666664,23.643725,23.587044
2024-12-02,23.096861,0,31,4,12,4,GC,22.869793,23.9985,23.19279,24.084232,29.987214571428574,30.079293685714283,27.19781298333333,47.392984,22.869793
2024-12-02,23.663026,0,31,4,12,4,TF,23.643725,23.605123,23.643725,23.643725,23.63821042857143,16.885190857142856,22.21451143333333,23.643725,23.605123
2024-12-03,23.036848,1,32,3,12,4,GC,23.096861,22.869793,23.9985,45.209596,29.84616157142857,26.89742442857143,27.20274721666667,47.392984,22.869793
2024-12-03,24.13495,1,32,3,12,4,TF,23.663026,23.643725,23.605123,23.643725,23.640967714285715,18.575407,22.198164766666665,23.663026,23.605123
2024-12-04,23.092582,2,33,2,12,4,GC,23.036848,23.096861,22.869793,47.392984,26.678626142857144,25.10317107142857,27.20183738333333,47.392984,22.869793
2024-12-04,23.864225,2,33,2,12,4,TF,24.13495,23.663026,23.643725,23.643725,23.71114271428572,20.299332,22.2018399,24.13495,23.605123
2024-12-05,24.161344,3,34,1,12,4,GC,23.092582,23.036848,23.096861,23.162607,23.207140142857146,26.752641214285717,27.26688318666667,23.9985,22.869793
2024-12-05,24.153426,3,34,1,12,4,TF,23.864225,24.13495,23.663026,23.643725,23.742642714285715,22.0039195,22.192199866666662,24.13495,23.605123
2024-12-06,23.084748,4,0,0,12,4,GC,24.161344,23.092582,23.036848,23.19279,23.34981685714285,28.4784515,27.328052786666667,24.161344,22.869793
2024-12-06,24.173127,4,0,0,12,4,TF,24.153426,23.864225,24.13495,23.643725,23.815457142857134,22.038171142857145,22.192159,24.153426,23.605123
2024-12-07,23.164174,5,1,18,12,4,GC,23.084748,24.161344,23.092582,23.9985,23.334382285714288,26.764277785714288,27.289709053333336,24.161344,22.869793
2024-12-07,24.03573,5,1,18,12,4,TF,24.173127,24.153426,23.864225,23.605123,23.891086,22.074519357142854,22.1934724,24.173127,23.605123
2024-12-08,24.09167,6,2,17,12,4,GC,23.164174,23.084748,24.161344,22.869793,23.215192857142856,26.6992175,27.280942053333334,24.161344,22.869793
2024-12-08,24.153426,6,2,17,12,4,TF,24.03573,24.173127,24.153426,23.643725,23.952601285714287,23.791357214285718,22.1902059,24.173127,23.643725
2024-12-09,0.0,0,3,16,12,4,GC,24.09167,23.164174,23.084748,23.096861,23.389746714285717,26.688480642857144,27.37498762,24.161344,23.036848
2024-12-09,24.133725,0,3,16,12,4,TF,24.153426,24.03573,24.173127,23.663026,24.025415714285717,23.83181307142857,22.1990701,24.173127,23.663026
2024-12-10,23.16548,1,4,15,12,4,GC,0.0,24.09167,23.164174,23.036848,20.090195142857144,24.96817835714285,27.37498762,24.161344,0.0
2024-12-10,0.0,1,4,15,12,4,TF,24.133725,24.153426,24.03573,24.13495,24.09265842857143,23.86681307142857,22.1998866,24.173127,23.864225
2024-12-11,24.128033,2,5,14,12,4,GC,23.16548,0.0,24.09167,23.092582,20.10857114285714,23.393598642857143,27.34275595333333,24.161344,0.0
2024-12-11,24.153426,2,5,14,12,4,TF,0.0,24.133725,24.153426,23.864225,20.64480842857143,22.17797557142857,21.3921456,24.173127,0.0
2024-12-12,23.110113,3,6,13,12,4,GC,24.128033,23.16548,0.0,24.161344,20.25649271428572,21.731816428571427,27.37524532,24.161344,0.0
2024-12-12,24.154652,3,6,13,12,4,TF,24.153426,0.0,24.133725,24.153426,20.68612285714286,22.214382785714285,21.406562166666667,24.173127,0.0
2024-12-13,23.006873,4,7,12,12,4,GC,23.110113,24.128033,23.16548,23.084748,20.10631685714285,21.72806685714286,26.56855415333333,24.128033,0.0
2024-12-13,23.785626,4,7,12,12,4,TF,24.154652,24.153426,0.0,24.173127,20.686298,22.250877571428568,22.21171723333333,24.173127,0.0
